Region,Country,State,City,Month,Day,Year,AvgTemperature
Middle East,Turkey,,Ankara,6,10,2015,62.4
Middle East,Turkey,,Ankara,6,11,2015,60.6
Middle East,Turkey,,Ankara,6,12,2015,60.9
Middle East,Turkey,,Ankara,6,13,2015,64.0
Middle East,Turkey,,Ankara,6,14,2015,63.4
Middle East,Turkey,,Ankara,6,15,2015,66.0
Middle East,Turkey,,Ankara,6,16,2015,63.0
Middle East,Turkey,,Ankara,6,17,2015,64.9
Middle East,Turkey,,Ankara,6,18,2015,66.0
Middle East,Turkey,,Ankara,6,19,2015,64.0
Middle East,Turkey,,Ankara,6,20,2015,62.1
Middle East,Turkey,,Ankara,6,21,2015,66.5
Middle East,Turkey,,Ankara,6,22,2015,66.9
Middle East,Turkey,,Ankara,6,23,2015,64.6
Middle East,Turkey,,Ankara,6,24,2015,61.2
Middle East,Turkey,,Ankara,6,25,2015,63.0
Middle East,Turkey,,Ankara,6,26,2015,62.9
Middle East,Turkey,,Ankara,6,27,2015,60.4
Middle East,Turkey,,Ankara,6,28,2015,61.9
Middle East,Turkey,,Ankara,6,29,2015,62.2
Middle East,Turkey,,Ankara,6,30,2015,63.0
Middle East,Turkey,,Ankara,7,1,2015,67.4
Middle East,Turkey,,Ankara,7,2,2015,67.9
Middle East,Turkey,,Ankara,7,3,2015,66.5
Middle East,Turkey,,Ankara,7,4,2015,68.6
Middle East,Turkey,,Ankara,7,5,2015,71.7
Middle East,Turkey,,Ankara,7,6,2015,70.5
Middle East,Turkey,,Ankara,7,7,2015,69.8
Middle East,Turkey,,Ankara,7,8,2015,71.0
Middle East,Turkey,,Ankara,7,9,2015,72.7
Middle East,Turkey,,Ankara,7,10,2015,75.4
Middle East,Turkey,,Ankara,7,11,2015,71.3
Middle East,Turkey,,Ankara,7,12,2015,69.7
Middle East,Turkey,,Ankara,7,13,2015,67.7
Middle East,Turkey,,Ankara,7,14,2015,69.5
Middle East,Turkey,,Ankara,7,15,2015,68.8
Middle East,Turkey,,Ankara,7,16,2015,70.4
Middle East,Turkey,,Ankara,7,17,2015,68.3
Middle East,Turkey,,Ankara,7,18,2015,69.4
Middle East,Turkey,,Ankara,7,19,2015,70.0
Middle East,Turkey,,Ankara,7,20,2015,72.0
Middle East,Turkey,,Ankara,7,21,2015,73.9
Middle East,Turkey,,Ankara,7,22,2015,72.6
Middle East,Turkey,,Ankara,7,23,2015,72.5
Middle East,Turkey,,Ankara,7,24,2015,78.5
Middle East,Turkey,,Ankara,7,25,2015,79.3
Middle East,Turkey,,Ankara,7,26,2015,78.4
Middle East,Turkey,,Ankara,7,27,2015,75.4
Middle East,Turkey,,Ankara,7,28,2015,77.1
Middle East,Turkey,,Ankara,7,29,2015,79.9
Middle East,Turkey,,Ankara,7,30,2015,81.7
Middle East,Turkey,,Ankara,7,31,2015,81.5
Middle East,Turkey,,Ankara,8,1,2015,76.8
Middle East,Turkey,,Ankara,8,2,2015,75.8
Middle East,Turkey,,Ankara,8,3,2015,71.9
Middle East,Turkey,,Ankara,8,4,2015,75.0
Middle East,Turkey,,Ankara,8,5,2015,74.8
Middle East,Turkey,,Ankara,8,6,2015,75.6
Middle East,Turkey,,Ankara,8,7,2015,73.4
Middle East,Turkey,,Ankara,8,8,2015,76.4
Middle East,Turkey,,Ankara,8,9,2015,77.3
Middle East,Turkey,,Ankara,8,10,2015,77.5
Middle East,Turkey,,Ankara,8,11,2015,74.8
Middle East,Turkey,,Ankara,8,12,2015,73.9
Middle East,Turkey,,Ankara,8,13,2015,75.5
Middle East,Turkey,,Ankara,8,14,2015,77.6
Middle East,Turkey,,Ankara,8,15,2015,73.4
Middle East,Turkey,,Ankara,8,16,2015,75.9
Middle East,Turkey,,Ankara,8,17,2015,74.9
Middle East,Turkey,,Ankara,8,18,2015,76.1
Middle East,Turkey,,Ankara,8,19,2015,77.1
Middle East,Turkey,,Ankara,8,20,2015,77.8
Middle East,Turkey,,Ankara,8,21,2015,72.8
Middle East,Turkey,,Ankara,8,22,2015,74.5
Middle East,Turkey,,Ankara,8,23,2015,72.2
Middle East,Turkey,,Ankara,8,24,2015,67.1
Middle East,Turkey,,Ankara,8,25,2015,64.5
Middle East,Turkey,,Ankara,8,26,2015,64.2
Middle East,Turkey,,Ankara,8,27,2015,67.2
Middle East,Turkey,,Ankara,8,28,2015,66.7
Middle East,Turkey,,Ankara,8,29,2015,68.0
Middle East,Turkey,,Ankara,8,30,2015,69.3
Middle East,Turkey,,Ankara,8,31,2015,69.9
Middle East,Turkey,,Ankara,9,1,2015,69.3
Middle East,Turkey,,Ankara,9,2,2015,71.8
Middle East,Turkey,,Ankara,9,3,2015,74.0
Middle East,Turkey,,Ankara,9,4,2015,75.6
Middle East,Turkey,,Ankara,9,5,2015,72.7
Middle East,Turkey,,Ankara,9,6,2015,72.4
Middle East,Turkey,,Ankara,9,7,2015,74.1
Middle East,Turkey,,Ankara,9,8,2015,73.0
Middle East,Turkey,,Ankara,9,9,2015,70.0
Middle East,Turkey,,Ankara,9,10,2015,73.3
Middle East,Turkey,,Ankara,9,11,2015,76.9
Middle East,Turkey,,Ankara,9,12,2015,72.0
Middle East,Turkey,,Ankara,9,13,2015,67.7
Middle East,Turkey,,Ankara,9,14,2015,70.4
Middle East,Turkey,,Ankara,9,15,2015,72.8
Middle East,Turkey,,Ankara,9,16,2015,73.3
Middle East,Turkey,,Ankara,9,17,2015,72.5
Middle East,Turkey,,Ankara,9,18,2015,70.8
Middle East,Turkey,,Ankara,9,19,2015,69.4
Middle East,Turkey,,Ankara,9,20,2015,70.9
Middle East,Turkey,,Ankara,9,21,2015,66.1
Middle East,Turkey,,Ankara,9,22,2015,68.2
Middle East,Turkey,,Ankara,9,23,2015,68.0
Middle East,Turkey,,Ankara,9,24,2015,66.9
Middle East,Turkey,,Ankara,9,25,2015,68.4
Middle East,Turkey,,Ankara,9,26,2015,69.0
Middle East,Turkey,,Ankara,9,27,2015,68.7
Middle East,Turkey,,Ankara,9,28,2015,70.4
Middle East,Turkey,,Ankara,9,29,2015,70.4
Middle East,Turkey,,Ankara,9,30,2015,59.2
Middle East,Turkey,,Ankara,10,1,2015,60.1
Middle East,Turkey,,Ankara,10,2,2015,61.7
Middle East,Turkey,,Ankara,10,3,2015,62.1
Middle East,Turkey,,Ankara,10,4,2015,62.2
Middle East,Turkey,,Ankara,10,5,2015,62.1
Middle East,Turkey,,Ankara,10,6,2015,55.7
Middle East,Turkey,,Ankara,10,7,2015,56.1
Middle East,Turkey,,Ankara,10,8,2015,55.4
Middle East,Turkey,,Ankara,10,9,2015,55.4
Middle East,Turkey,,Ankara,10,10,2015,54.2
Middle East,Turkey,,Ankara,10,11,2015,59.9
Middle East,Turkey,,Ankara,10,12,2015,61.7
Middle East,Turkey,,Ankara,10,13,2015,60.2
Middle East,Turkey,,Ankara,10,14,2015,57.6
Middle East,Turkey,,Ankara,10,15,2015,56.9
Middle East,Turkey,,Ankara,10,16,2015,56.8
Middle East,Turkey,,Ankara,10,17,2015,58.9
Middle East,Turkey,,Ankara,10,18,2015,59.9
Middle East,Turkey,,Ankara,10,19,2015,59.4
Middle East,Turkey,,Ankara,10,20,2015,57.0
Middle East,Turkey,,Ankara,10,21,2015,56.4
Middle East,Turkey,,Ankara,10,22,2015,59.0
Middle East,Turkey,,Ankara,10,23,2015,58.2
Middle East,Turkey,,Ankara,10,24,2015,57.3
Middle East,Turkey,,Ankara,10,25,2015,50.4
Middle East,Turkey,,Ankara,10,26,2015,47.1
Middle East,Turkey,,Ankara,10,27,2015,45.4
Middle East,Turkey,,Ankara,10,28,2015,45.6
Middle East,Turkey,,Ankara,10,29,2015,44.1
Middle East,Turkey,,Ankara,10,30,2015,43.9
Middle East,Turkey,,Ankara,10,31,2015,46.4
Middle East,Turkey,,Ankara,11,1,2015,43.8
Middle East,Turkey,,Ankara,11,2,2015,42.3
Middle East,Turkey,,Ankara,11,3,2015,43.1
Middle East,Turkey,,Ankara,11,4,2015,45.2
Middle East,Turkey,,Ankara,11,5,2015,47.2
Middle East,Turkey,,Ankara,11,6,2015,47.1
Middle East,Turkey,,Ankara,11,7,2015,47.2
Middle East,Turkey,,Ankara,11,8,2015,42.7
Middle East,Turkey,,Ankara,11,9,2015,41.7
Middle East,Turkey,,Ankara,11,10,2015,44.6
Middle East,Turkey,,Ankara,11,11,2015,48.4
Middle East,Turkey,,Ankara,11,12,2015,50.5
Middle East,Turkey,,Ankara,11,13,2015,45.8
Middle East,Turkey,,Ankara,11,14,2015,42.4
Middle East,Turkey,,Ankara,11,15,2015,42.7
Middle East,Turkey,,Ankara,11,16,2015,41.5
Middle East,Turkey,,Ankara,11,17,2015,39.8
Middle East,Turkey,,Ankara,11,18,2015,35.9
Middle East,Turkey,,Ankara,11,19,2015,40.4
Middle East,Turkey,,Ankara,11,20,2015,39.6
Middle East,Turkey,,Ankara,11,21,2015,43.2
Middle East,Turkey,,Ankara,11,22,2015,46.3
Middle East,Turkey,,Ankara,11,23,2015,44.5
Middle East,Turkey,,Ankara,11,24,2015,43.8
Middle East,Turkey,,Ankara,11,25,2015,42.9
Middle East,Turkey,,Ankara,11,26,2015,42.6
Middle East,Turkey,,Ankara,11,27,2015,49.1
Middle East,Turkey,,Ankara,11,28,2015,47.9
Middle East,Turkey,,Ankara,11,29,2015,45.5
Middle East,Turkey,,Ankara,11,30,2015,40.2
Middle East,Turkey,,Ankara,12,1,2015,37.1
Middle East,Turkey,,Ankara,12,2,2015,34.4
Middle East,Turkey,,Ankara,12,3,2015,31.3
Middle East,Turkey,,Ankara,12,4,2015,32.5
Middle East,Turkey,,Ankara,12,5,2015,28.2
Middle East,Turkey,,Ankara,12,6,2015,28.5
Middle East,Turkey,,Ankara,12,7,2015,32.5
Middle East,Turkey,,Ankara,12,8,2015,34.1
Middle East,Turkey,,Ankara,12,9,2015,35.0
Middle East,Turkey,,Ankara,12,10,2015,33.1
Middle East,Turkey,,Ankara,12,11,2015,33.0
Middle East,Turkey,,Ankara,12,12,2015,34.0
Middle East,Turkey,,Ankara,12,13,2015,30.2
Middle East,Turkey,,Ankara,12,14,2015,30.7
Middle East,Turkey,,Ankara,12,15,2015,28.4
Middle East,Turkey,,Ankara,12,16,2015,29.4
Middle East,Turkey,,Ankara,12,17,2015,34.4
Middle East,Turkey,,Ankara,12,18,2015,30.3
Middle East,Turkey,,Ankara,12,19,2015,26.3
Middle East,Turkey,,Ankara,12,20,2015,24.8
Middle East,Turkey,,Ankara,12,21,2015,25.6
Middle East,Turkey,,Ankara,12,22,2015,25.8
Middle East,Turkey,,Ankara,12,23,2015,26.4
Middle East,Turkey,,Ankara,12,24,2015,27.4
Middle East,Turkey,,Ankara,12,25,2015,27.6
Middle East,Turkey,,Ankara,12,26,2015,28.3
Middle East,Turkey,,Ankara,12,27,2015,28.8
Middle East,Turkey,,Ankara,12,28,2015,29.6
Middle East,Turkey,,Ankara,12,29,2015,26.0
Middle East,Turkey,,Ankara,12,30,2015,26.1
Middle East,Turkey,,Ankara,12,30,2015,-99
Middle East,Turkey,,Ankara,12,31,2015,-99
Middle East,Turkey,,Ankara,1,1,2016,15.9
Middle East,Turkey,,Ankara,1,2,2016,16.7
Middle East,Turkey,,Ankara,1,3,2016,23.4
Middle East,Turkey,,Ankara,1,4,2016,32.6
Middle East,Turkey,,Ankara,1,5,2016,37.4
Middle East,Turkey,,Ankara,1,6,2016,36.5
Middle East,Turkey,,Ankara,1,7,2016,42.7
Middle East,Turkey,,Ankara,1,8,2016,36.7
Middle East,Turkey,,Ankara,1,9,2016,34.3
Middle East,Turkey,,Ankara,1,10,2016,34.8
Middle East,Turkey,,Ankara,1,11,2016,43.2
Middle East,Turkey,,Ankara,1,12,2016,45.9
Middle East,Turkey,,Ankara,1,13,2016,40.6
Middle East,Turkey,,Ankara,1,14,2016,35.1
Middle East,Turkey,,Ankara,1,15,2016,28.9
Middle East,Turkey,,Ankara,1,16,2016,35.3
Middle East,Turkey,,Ankara,1,17,2016,43.1
Middle East,Turkey,,Ankara,1,18,2016,39.4
Middle East,Turkey,,Ankara,1,19,2016,27.1
Middle East,Turkey,,Ankara,1,20,2016,24.2
Middle East,Turkey,,Ankara,1,21,2016,28.1
Middle East,Turkey,,Ankara,1,22,2016,28.7
Middle East,Turkey,,Ankara,1,23,2016,16.5
Middle East,Turkey,,Ankara,1,24,2016,12.8
Middle East,Turkey,,Ankara,1,25,2016,7.6
Middle East,Turkey,,Ankara,1,26,2016,10.0
Middle East,Turkey,,Ankara,1,27,2016,13.0
Middle East,Turkey,,Ankara,1,28,2016,24.7
Middle East,Turkey,,Ankara,1,29,2016,31.7
Middle East,Turkey,,Ankara,1,30,2016,33.1
Middle East,Turkey,,Ankara,1,31,2016,35.2
Middle East,Turkey,,Ankara,2,1,2016,37.0
Middle East,Turkey,,Ankara,2,2,2016,38.6
Middle East,Turkey,,Ankara,2,3,2016,37.0
Middle East,Turkey,,Ankara,2,4,2016,39.7
Middle East,Turkey,,Ankara,2,5,2016,43.9
Middle East,Turkey,,Ankara,2,6,2016,33.5
Middle East,Turkey,,Ankara,2,7,2016,28.5
Middle East,Turkey,,Ankara,2,8,2016,27.0
Middle East,Turkey,,Ankara,2,9,2016,31.2
Middle East,Turkey,,Ankara,2,10,2016,33.6
Middle East,Turkey,,Ankara,2,11,2016,38.0
Middle East,Turkey,,Ankara,2,12,2016,46.0
Middle East,Turkey,,Ankara,2,13,2016,46.2
Middle East,Turkey,,Ankara,2,14,2016,48.3
Middle East,Turkey,,Ankara,2,15,2016,47.0
Middle East,Turkey,,Ankara,2,16,2016,49.2
Middle East,Turkey,,Ankara,2,17,2016,51.8
Middle East,Turkey,,Ankara,2,18,2016,56.3
Middle East,Turkey,,Ankara,2,19,2016,51.0
Middle East,Turkey,,Ankara,2,20,2016,44.1
Middle East,Turkey,,Ankara,2,21,2016,39.3
Middle East,Turkey,,Ankara,2,22,2016,35.2
Middle East,Turkey,,Ankara,2,23,2016,39.4
Middle East,Turkey,,Ankara,2,24,2016,44.2
Middle East,Turkey,,Ankara,2,25,2016,46.4
Middle East,Turkey,,Ankara,2,26,2016,48.4
Middle East,Turkey,,Ankara,2,27,2016,47.7
Middle East,Turkey,,Ankara,2,28,2016,44.6
Middle East,Turkey,,Ankara,2,29,2016,48.4
Middle East,Turkey,,Ankara,3,1,2016,51.4
Middle East,Turkey,,Ankara,3,2,2016,51.8
Middle East,Turkey,,Ankara,3,3,2016,46.7
Middle East,Turkey,,Ankara,3,4,2016,42.5
Middle East,Turkey,,Ankara,3,5,2016,36.5
Middle East,Turkey,,Ankara,3,6,2016,40.0
Middle East,Turkey,,Ankara,3,7,2016,43.4
Middle East,Turkey,,Ankara,3,8,2016,46.6
Middle East,Turkey,,Ankara,3,9,2016,49.1
Middle East,Turkey,,Ankara,3,10,2016,-99
Middle East,Turkey,,Ankara,3,11,2016,45.0
Middle East,Turkey,,Ankara,3,12,2016,44.8
Middle East,Turkey,,Ankara,3,13,2016,50.1
Middle East,Turkey,,Ankara,3,14,2016,44.7
Middle East,Turkey,,Ankara,3,15,2016,37.7
Middle East,Turkey,,Ankara,3,16,2016,36.4
Middle East,Turkey,,Ankara,3,17,2016,34.4
Middle East,Turkey,,Ankara,3,18,2016,36.3
Middle East,Turkey,,Ankara,3,19,2016,39.3
Middle East,Turkey,,Ankara,3,20,2016,40.0
Middle East,Turkey,,Ankara,3,21,2016,40.0
Middle East,Turkey,,Ankara,3,22,2016,46.5
Middle East,Turkey,,Ankara,3,23,2016,59.6
Middle East,Turkey,,Ankara,3,24,2016,54.0
Middle East,Turkey,,Ankara,3,25,2016,47.3
Middle East,Turkey,,Ankara,3,26,2016,40.0
Middle East,Turkey,,Ankara,3,27,2016,38.0
Middle East,Turkey,,Ankara,3,28,2016,37.2
Middle East,Turkey,,Ankara,3,29,2016,38.9
Middle East,Turkey,,Ankara,3,30,2016,44.8
Middle East,Turkey,,Ankara,3,31,2016,47.9
Middle East,Turkey,,Ankara,4,1,2016,51.3
Middle East,Turkey,,Ankara,4,2,2016,53.4
Middle East,Turkey,,Ankara,4,3,2016,48.7
Middle East,Turkey,,Ankara,4,4,2016,49.3
Middle East,Turkey,,Ankara,4,5,2016,52.5
Middle East,Turkey,,Ankara,4,6,2016,55.9
Middle East,Turkey,,Ankara,4,7,2016,55.9
Middle East,Turkey,,Ankara,4,8,2016,57.8
Middle East,Turkey,,Ankara,4,9,2016,60.1
Middle East,Turkey,,Ankara,4,10,2016,55.7
Middle East,Turkey,,Ankara,4,11,2016,54.0
Middle East,Turkey,,Ankara,4,12,2016,50.9
Middle East,Turkey,,Ankara,4,13,2016,54.2
Middle East,Turkey,,Ankara,4,14,2016,55.6
Middle East,Turkey,,Ankara,4,15,2016,55.1
Middle East,Turkey,,Ankara,4,16,2016,53.5
Middle East,Turkey,,Ankara,4,17,2016,57.5
Middle East,Turkey,,Ankara,4,18,2016,59.6
Middle East,Turkey,,Ankara,4,19,2016,61.4
Middle East,Turkey,,Ankara,4,20,2016,62.1
Middle East,Turkey,,Ankara,4,21,2016,47.3
Middle East,Turkey,,Ankara,4,22,2016,46.2
Middle East,Turkey,,Ankara,4,23,2016,54.3
Middle East,Turkey,,Ankara,4,24,2016,61.1
Middle East,Turkey,,Ankara,4,25,2016,53.0
Middle East,Turkey,,Ankara,4,26,2016,49.9
Middle East,Turkey,,Ankara,4,27,2016,48.3
Middle East,Turkey,,Ankara,4,28,2016,51.1
Middle East,Turkey,,Ankara,4,29,2016,56.2
Middle East,Turkey,,Ankara,4,30,2016,57.1
Middle East,Turkey,,Ankara,5,1,2016,56.3
Middle East,Turkey,,Ankara,5,2,2016,58.8
Middle East,Turkey,,Ankara,5,3,2016,59.0
Middle East,Turkey,,Ankara,5,4,2016,51.4
Middle East,Turkey,,Ankara,5,5,2016,-99
Middle East,Turkey,,Ankara,5,6,2016,50.1
Middle East,Turkey,,Ankara,5,7,2016,50.9
Middle East,Turkey,,Ankara,5,8,2016,53.3
Middle East,Turkey,,Ankara,5,9,2016,56.9
Middle East,Turkey,,Ankara,5,10,2016,53.8
Middle East,Turkey,,Ankara,5,11,2016,52.8
Middle East,Turkey,,Ankara,5,12,2016,57.0
Middle East,Turkey,,Ankara,5,13,2016,62.6
Middle East,Turkey,,Ankara,5,14,2016,63.0
Middle East,Turkey,,Ankara,5,15,2016,63.4
Middle East,Turkey,,Ankara,5,16,2016,59.6
Middle East,Turkey,,Ankara,5,17,2016,60.2
Middle East,Turkey,,Ankara,5,18,2016,53.6
Middle East,Turkey,,Ankara,5,19,2016,53.2
Middle East,Turkey,,Ankara,5,20,2016,55.1
Middle East,Turkey,,Ankara,5,21,2016,60.2
Middle East,Turkey,,Ankara,5,22,2016,58.6
Middle East,Turkey,,Ankara,5,23,2016,52.6
Middle East,Turkey,,Ankara,5,24,2016,55.6
Middle East,Turkey,,Ankara,5,25,2016,54.0
Middle East,Turkey,,Ankara,5,26,2016,53.6
Middle East,Turkey,,Ankara,5,27,2016,55.3
Middle East,Turkey,,Ankara,5,28,2016,55.6
Middle East,Turkey,,Ankara,5,29,2016,56.2
Middle East,Turkey,,Ankara,5,30,2016,60.2
Middle East,Turkey,,Ankara,5,31,2016,64.5
Middle East,Turkey,,Ankara,6,1,2016,66.5
Middle East,Turkey,,Ankara,6,2,2016,67.7
Middle East,Turkey,,Ankara,6,3,2016,66.7
Middle East,Turkey,,Ankara,6,4,2016,61.9
Middle East,Turkey,,Ankara,6,5,2016,60.5
Middle East,Turkey,,Ankara,6,6,2016,62.2
Middle East,Turkey,,Ankara,6,7,2016,61.5
Middle East,Turkey,,Ankara,6,8,2016,54.5
Middle East,Turkey,,Ankara,6,9,2016,55.4
Middle East,Turkey,,Ankara,6,10,2016,59.2
Middle East,Turkey,,Ankara,6,11,2016,63.4
Middle East,Turkey,,Ankara,6,12,2016,65.2
Middle East,Turkey,,Ankara,6,13,2016,68.9
Middle East,Turkey,,Ankara,6,14,2016,63.4
Middle East,Turkey,,Ankara,6,15,2016,64.6
Middle East,Turkey,,Ankara,6,16,2016,65.7
Middle East,Turkey,,Ankara,6,17,2016,67.7
Middle East,Turkey,,Ankara,6,18,2016,70.0
Middle East,Turkey,,Ankara,6,19,2016,73.0
Middle East,Turkey,,Ankara,6,20,2016,76.0
Middle East,Turkey,,Ankara,6,21,2016,75.4
Middle East,Turkey,,Ankara,6,22,2016,76.0
Middle East,Turkey,,Ankara,6,23,2016,76.6
Middle East,Turkey,,Ankara,6,24,2016,75.7
Middle East,Turkey,,Ankara,6,25,2016,75.3
Middle East,Turkey,,Ankara,6,26,2016,77.9
Middle East,Turkey,,Ankara,6,27,2016,73.8
Middle East,Turkey,,Ankara,6,28,2016,71.1
Middle East,Turkey,,Ankara,6,29,2016,67.8
Middle East,Turkey,,Ankara,6,30,2016,68.5
Middle East,Turkey,,Ankara,7,1,2016,69.6
Middle East,Turkey,,Ankara,7,2,2016,70.2
Middle East,Turkey,,Ankara,7,3,2016,72.8
Middle East,Turkey,,Ankara,7,4,2016,71.5
Middle East,Turkey,,Ankara,7,5,2016,70.9
Middle East,Turkey,,Ankara,7,6,2016,72.2
Middle East,Turkey,,Ankara,7,7,2016,72.6
Middle East,Turkey,,Ankara,7,8,2016,67.5
Middle East,Turkey,,Ankara,7,9,2016,66.9
Middle East,Turkey,,Ankara,7,10,2016,68.8
Middle East,Turkey,,Ankara,7,11,2016,68.2
Middle East,Turkey,,Ankara,7,12,2016,71.2
Middle East,Turkey,,Ankara,7,13,2016,75.3
Middle East,Turkey,,Ankara,7,14,2016,78.2
Middle East,Turkey,,Ankara,7,15,2016,78.6
Middle East,Turkey,,Ankara,7,16,2016,81.2
Middle East,Turkey,,Ankara,7,17,2016,83.3
Middle East,Turkey,,Ankara,7,18,2016,81.6
Middle East,Turkey,,Ankara,7,19,2016,72.8
Middle East,Turkey,,Ankara,7,20,2016,73.2
Middle East,Turkey,,Ankara,7,21,2016,72.0
Middle East,Turkey,,Ankara,7,22,2016,72.9
Middle East,Turkey,,Ankara,7,23,2016,73.0
Middle East,Turkey,,Ankara,7,24,2016,70.3
Middle East,Turkey,,Ankara,7,25,2016,70.6
Middle East,Turkey,,Ankara,7,26,2016,74.1
Middle East,Turkey,,Ankara,7,27,2016,75.1
Middle East,Turkey,,Ankara,7,28,2016,75.8
Middle East,Turkey,,Ankara,7,29,2016,76.6
Middle East,Turkey,,Ankara,7,30,2016,75.4
Middle East,Turkey,,Ankara,7,31,2016,75.8
Middle East,Turkey,,Ankara,8,1,2016,77.2
Middle East,Turkey,,Ankara,8,2,2016,81.1
Middle East,Turkey,,Ankara,8,3,2016,78.1
Middle East,Turkey,,Ankara,8,4,2016,76.7
Middle East,Turkey,,Ankara,8,5,2016,77.0
Middle East,Turkey,,Ankara,8,6,2016,77.6
Middle East,Turkey,,Ankara,8,7,2016,75.4
Middle East,Turkey,,Ankara,8,8,2016,77.6
Middle East,Turkey,,Ankara,8,9,2016,78.1
Middle East,Turkey,,Ankara,8,10,2016,75.4
Middle East,Turkey,,Ankara,8,11,2016,77.8
Middle East,Turkey,,Ankara,8,12,2016,79.3
Middle East,Turkey,,Ankara,8,13,2016,73.6
Middle East,Turkey,,Ankara,8,14,2016,66.1
Middle East,Turkey,,Ankara,8,15,2016,65.9
Middle East,Turkey,,Ankara,8,16,2016,67.3
Middle East,Turkey,,Ankara,8,17,2016,70.8
Middle East,Turkey,,Ankara,8,18,2016,74.1
Middle East,Turkey,,Ankara,8,19,2016,77.5
Middle East,Turkey,,Ankara,8,20,2016,80.0
Middle East,Turkey,,Ankara,8,21,2016,79.1
Middle East,Turkey,,Ankara,8,22,2016,76.9
Middle East,Turkey,,Ankara,8,23,2016,77.2
Middle East,Turkey,,Ankara,8,24,2016,75.4
Middle East,Turkey,,Ankara,8,25,2016,73.4
Middle East,Turkey,,Ankara,8,26,2016,71.0
Middle East,Turkey,,Ankara,8,27,2016,68.3
Middle East,Turkey,,Ankara,8,28,2016,70.3
Middle East,Turkey,,Ankara,8,29,2016,71.0
Middle East,Turkey,,Ankara,8,30,2016,73.2
Middle East,Turkey,,Ankara,8,31,2016,69.6
Middle East,Turkey,,Ankara,9,1,2016,68.2
Middle East,Turkey,,Ankara,9,2,2016,67.2
Middle East,Turkey,,Ankara,9,3,2016,66.3
Middle East,Turkey,,Ankara,9,4,2016,65.5
Middle East,Turkey,,Ankara,9,5,2016,68.2
Middle East,Turkey,,Ankara,9,6,2016,71.6
Middle East,Turkey,,Ankara,9,7,2016,74.1
Middle East,Turkey,,Ankara,9,8,2016,69.0
Middle East,Turkey,,Ankara,9,9,2016,70.6
Middle East,Turkey,,Ankara,9,10,2016,72.7
Middle East,Turkey,,Ankara,9,11,2016,72.8
Middle East,Turkey,,Ankara,9,12,2016,74.0
Middle East,Turkey,,Ankara,9,13,2016,67.9
Middle East,Turkey,,Ankara,9,14,2016,65.3
Middle East,Turkey,,Ankara,9,15,2016,64.7
Middle East,Turkey,,Ankara,9,16,2016,61.4
Middle East,Turkey,,Ankara,9,17,2016,61.9
Middle East,Turkey,,Ankara,9,18,2016,63.4
Middle East,Turkey,,Ankara,9,19,2016,69.5
Middle East,Turkey,,Ankara,9,20,2016,63.7
Middle East,Turkey,,Ankara,9,21,2016,-99
Middle East,Turkey,,Ankara,9,22,2016,58.9
Middle East,Turkey,,Ankara,9,23,2016,51.9
Middle East,Turkey,,Ankara,9,24,2016,49.8
Middle East,Turkey,,Ankara,9,25,2016,51.5
Middle East,Turkey,,Ankara,9,26,2016,52.8
Middle East,Turkey,,Ankara,9,27,2016,55.5
Middle East,Turkey,,Ankara,9,28,2016,54.9
Middle East,Turkey,,Ankara,9,29,2016,54.4
Middle East,Turkey,,Ankara,9,30,2016,56.3
Middle East,Turkey,,Ankara,10,1,2016,57.9
Middle East,Turkey,,Ankara,10,2,2016,59.3
Middle East,Turkey,,Ankara,10,3,2016,62.5
Middle East,Turkey,,Ankara,10,4,2016,60.9
Middle East,Turkey,,Ankara,10,5,2016,62.5
Middle East,Turkey,,Ankara,10,6,2016,63.2
Middle East,Turkey,,Ankara,10,7,2016,62.3
Middle East,Turkey,,Ankara,10,8,2016,59.3
Middle East,Turkey,,Ankara,10,9,2016,56.4
Middle East,Turkey,,Ankara,10,10,2016,55.7
Middle East,Turkey,,Ankara,10,11,2016,59.3
Middle East,Turkey,,Ankara,10,12,2016,62.9
Middle East,Turkey,,Ankara,10,13,2016,59.7
Middle East,Turkey,,Ankara,10,14,2016,50.2
Middle East,Turkey,,Ankara,10,15,2016,47.2
Middle East,Turkey,,Ankara,10,16,2016,50.5
Middle East,Turkey,,Ankara,10,17,2016,49.9
Middle East,Turkey,,Ankara,10,18,2016,45.8
Middle East,Turkey,,Ankara,10,19,2016,44.4
Middle East,Turkey,,Ankara,10,20,2016,47.8
Middle East,Turkey,,Ankara,10,21,2016,49.7
Middle East,Turkey,,Ankara,10,22,2016,50.5
Middle East,Turkey,,Ankara,10,23,2016,51.9
Middle East,Turkey,,Ankara,10,24,2016,51.7
Middle East,Turkey,,Ankara,10,25,2016,46.8
Middle East,Turkey,,Ankara,10,26,2016,42.6
Middle East,Turkey,,Ankara,10,27,2016,48.3
Middle East,Turkey,,Ankara,10,28,2016,52.3
Middle East,Turkey,,Ankara,10,29,2016,51.1
Middle East,Turkey,,Ankara,10,30,2016,48.6
Middle East,Turkey,,Ankara,10,31,2016,39.2
Middle East,Turkey,,Ankara,11,1,2016,31.7
Middle East,Turkey,,Ankara,11,2,2016,32.0
Middle East,Turkey,,Ankara,11,3,2016,38.4
Middle East,Turkey,,Ankara,11,4,2016,44.4
Middle East,Turkey,,Ankara,11,5,2016,45.2
Middle East,Turkey,,Ankara,11,6,2016,47.0
